source,external_category_id,parent_external_category_id,raw_name,raw_full_path,normalized_full_path,depth,target,is_leaf,activity_status,source_url,endpoint_kind,collected_at,source_evidence,raw_response_hash
"uniqlo","95379","95361","유니섹스","니트 & 가디건 > 니트 > 유니섹스","니트 & 가디건 > 니트 > 유니섹스","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""unisex"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","102686","95361","GU","니트 & 가디건 > 니트 > GU","니트 & 가디건 > 니트 > GU","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""gu"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","135281","128380","UV Protection","니트 & 가디건 > 가디건 > UV Protection","니트 & 가디건 > 가디건 > UV Protection","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""uv-protection"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","128386","128380","케이블","니트 & 가디건 > 가디건 > 케이블","니트 & 가디건 > 가디건 > 케이블","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""crew-neck"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","128382","128380","메리노","니트 & 가디건 > 가디건 > 메리노","니트 & 가디건 > 가디건 > 메리노","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""extra-fine-merino"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","128388","128380","그 외","니트 & 가디건 > 가디건 > 그 외","니트 & 가디건 > 가디건 > 그 외","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""others"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","136609","128380","브이넥","니트 & 가디건 > 가디건 > 브이넥","니트 & 가디건 > 가디건 > 브이넥","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""v-neck"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","135282","128380","스무드 코튼","니트 & 가디건 > 가디건 > 스무드 코튼","니트 & 가디건 > 가디건 > 스무드 코튼","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""smooth-cotton"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","128383","128380","수플레 얀","니트 & 가디건 > 가디건 > 수플레 얀","니트 & 가디건 > 가디건 > 수플레 얀","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""souffle-yarn"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","128384","128380","캐시미어","니트 & 가디건 > 가디건 > 캐시미어","니트 & 가디건 > 가디건 > 캐시미어","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""cashmere"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","130723","128380","후리스","니트 & 가디건 > 가디건 > 후리스","니트 & 가디건 > 가디건 > 후리스","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""fleece"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","128387","128380","유니섹스","니트 & 가디건 > 가디건 > 유니섹스","니트 & 가디건 > 가디건 > 유니섹스","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""unisex"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","128389","128380","GU","니트 & 가디건 > 가디건 > GU","니트 & 가디건 > 가디건 > GU","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""gu"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","98251","57991","포켓터블","아우터 > 파카 & 블루종 > 포켓터블","아우터 > 파카 & 블루종 > 포켓터블","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""pocketable"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","98253","57991","재킷","아우터 > 파카 & 블루종 > 재킷","아우터 > 파카 & 블루종 > 재킷","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""jacket"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","58119","57991","파카","아우터 > 파카 & 블루종 > 파카","아우터 > 파카 & 블루종 > 파카","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""parka"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","94951","57991","울트라 스트레치(액티브)","아우터 > 파카 & 블루종 > 울트라 스트레치(액티브)","아우터 > 파카 & 블루종 > 울트라 스트레치(액티브)","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""hoodie"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","58122","57991","그 외","아우터 > 파카 & 블루종 > 그 외","아우터 > 파카 & 블루종 > 그 외","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""others"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","65614","57991","Uniqlo U","아우터 > 파카 & 블루종 > Uniqlo U","아우터 > 파카 & 블루종 > Uniqlo U","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""uniqlo-u"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","62519","57991","UNIQLO : C","아우터 > 파카 & 블루종 > UNIQLO : C","아우터 > 파카 & 블루종 > UNIQLO : C","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""uniqlo-c"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","62520","57991","UNIQLO and JW ANDERSON","아우터 > 파카 & 블루종 > UNIQLO and JW ANDERSON","아우터 > 파카 & 블루종 > UNIQLO and JW ANDERSON","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""uniqlo-and-jw-anderson"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","98252","57991","후리스","아우터 > 파카 & 블루종 > 후리스","아우터 > 파카 & 블루종 > 후리스","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""fleece"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","63073","57991","유니섹스","아우터 > 파카 & 블루종 > 유니섹스","아우터 > 파카 & 블루종 > 유니섹스","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""unisex"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","69641","57991","UNIQLO x Marimekko","아우터 > 파카 & 블루종 > UNIQLO x Marimekko","아우터 > 파카 & 블루종 > UNIQLO x Marimekko","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""uniqlo-x-marimekko"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","98393","57991","퍼프테크","아우터 > 파카 & 블루종 > 퍼프테크","아우터 > 파카 & 블루종 > 퍼프테크","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""pufftech"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","136606","57991","GU","아우터 > 파카 & 블루종 > GU","아우터 > 파카 & 블루종 > GU","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""gu"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","58125","57993","캐주얼 재킷","아우터 > 재킷 & 코트 > 캐주얼 재킷","아우터 > 재킷 & 코트 > 캐주얼 재킷","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""casual"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","94952","57993","재킷","아우터 > 재킷 & 코트 > 재킷","아우터 > 재킷 & 코트 > 재킷","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""jacket"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","101617","57993","Uniqlo U","아우터 > 재킷 & 코트 > Uniqlo U","아우터 > 재킷 & 코트 > Uniqlo U","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""uniqlo-u"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","58124","57993","감탄 재킷","아우터 > 재킷 & 코트 > 감탄 재킷","아우터 > 재킷 & 코트 > 감탄 재킷","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""gamtan"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","62523","57993","UNIQLO and JW ANDERSON","아우터 > 재킷 & 코트 > UNIQLO and JW ANDERSON","아우터 > 재킷 & 코트 > UNIQLO and JW ANDERSON","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""uniqlo-and-jw-anderson"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","62521","57993","UNIQLO and COMPTOIR DES COTONNIERS","아우터 > 재킷 & 코트 > UNIQLO and COMPTOIR DES COTONNIERS","아우터 > 재킷 & 코트 > UNIQLO and COMPTOIR DES COTONNIERS","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""comptoir-des-cotonniers"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","58128","57993","그 외","아우터 > 재킷 & 코트 > 그 외","아우터 > 재킷 & 코트 > 그 외","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""others"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","63074","57993","유니섹스","아우터 > 재킷 & 코트 > 유니섹스","아우터 > 재킷 & 코트 > 유니섹스","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""unisex"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","124366","57993","GU","아우터 > 재킷 & 코트 > GU","아우터 > 재킷 & 코트 > GU","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""gu"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","100396","57994","파카","아우터 > 경량 패딩 (PUFFTECH) > 파카","아우터 > 경량 패딩 (PUFFTECH) > 파카","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""parka"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","58132","57994","재킷","아우터 > 경량 패딩 (PUFFTECH) > 재킷","아우터 > 경량 패딩 (PUFFTECH) > 재킷","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""jacket"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","58131","57994","베스트","아우터 > 경량 패딩 (PUFFTECH) > 베스트","아우터 > 경량 패딩 (PUFFTECH) > 베스트","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""vest"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","98254","57994","코트","아우터 > 경량 패딩 (PUFFTECH) > 코트","아우터 > 경량 패딩 (PUFFTECH) > 코트","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""coat"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","98255","57994","컴팩트","아우터 > 경량 패딩 (PUFFTECH) > 컴팩트","아우터 > 경량 패딩 (PUFFTECH) > 컴팩트","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""compact"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","58130","57994","퍼프테크","아우터 > 경량 패딩 (PUFFTECH) > 퍼프테크","아우터 > 경량 패딩 (PUFFTECH) > 퍼프테크","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""pufftech"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","58129","57994","울트라 라이트 다운","아우터 > 경량 패딩 (PUFFTECH) > 울트라 라이트 다운","아우터 > 경량 패딩 (PUFFTECH) > 울트라 라이트 다운","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""ultra-light-down"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","123529","57994","UNIQLO : C","아우터 > 경량 패딩 (PUFFTECH) > UNIQLO : C","아우터 > 경량 패딩 (PUFFTECH) > UNIQLO : C","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""uniqlo-c"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","101618","57994","Uniqlo U","아우터 > 경량 패딩 (PUFFTECH) > Uniqlo U","아우터 > 경량 패딩 (PUFFTECH) > Uniqlo U","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""uniqlo-u"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","58134","57994","그 외","아우터 > 경량 패딩 (PUFFTECH) > 그 외","아우터 > 경량 패딩 (PUFFTECH) > 그 외","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""others"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","63075","57994","유니섹스","아우터 > 경량 패딩 (PUFFTECH) > 유니섹스","아우터 > 경량 패딩 (PUFFTECH) > 유니섹스","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""unisex"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","149938","149931","저지","팬츠 > 배럴 레그 팬츠 > 저지","팬츠 > 배럴 레그 팬츠 > 저지","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""jersey"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","149934","149931","데님","팬츠 > 배럴 레그 팬츠 > 데님","팬츠 > 배럴 레그 팬츠 > 데님","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""denim"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","149933","149931","그 외","팬츠 > 배럴 레그 팬츠 > 그 외","팬츠 > 배럴 레그 팬츠 > 그 외","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""others"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","149935","149931","긴 기장","팬츠 > 배럴 레그 팬츠 > 긴 기장","팬츠 > 배럴 레그 팬츠 > 긴 기장","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""long-length"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","149936","149931","유니섹스","팬츠 > 배럴 레그 팬츠 > 유니섹스","팬츠 > 배럴 레그 팬츠 > 유니섹스","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""unisex"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","114719","58010","데님","팬츠 > 쇼트 팬츠(반바지) > 데님","팬츠 > 쇼트 팬츠(반바지) > 데님","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""denim"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","84787","58010","리넨","팬츠 > 쇼트 팬츠(반바지) > 리넨","팬츠 > 쇼트 팬츠(반바지) > 리넨","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""linen"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","58231","58010","반바지","팬츠 > 쇼트 팬츠(반바지) > 반바지","팬츠 > 쇼트 팬츠(반바지) > 반바지","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""easy-shorts"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","141892","58010","큐롯","팬츠 > 쇼트 팬츠(반바지) > 큐롯","팬츠 > 쇼트 팬츠(반바지) > 큐롯","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""culottes"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","119481","58010","액티브","팬츠 > 쇼트 팬츠(반바지) > 액티브","팬츠 > 쇼트 팬츠(반바지) > 액티브","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""active"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","96370","58010","스코츠","팬츠 > 쇼트 팬츠(반바지) > 스코츠","팬츠 > 쇼트 팬츠(반바지) > 스코츠","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""skort"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","61228","58010","버뮤다","팬츠 > 쇼트 팬츠(반바지) > 버뮤다","팬츠 > 쇼트 팬츠(반바지) > 버뮤다","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""cargo-and-utility"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","123155","58010","RELACO(7부)","팬츠 > 쇼트 팬츠(반바지) > RELACO(7부)","팬츠 > 쇼트 팬츠(반바지) > RELACO(7부)","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""relaco"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","63087","58010","유니섹스","팬츠 > 쇼트 팬츠(반바지) > 유니섹스","팬츠 > 쇼트 팬츠(반바지) > 유니섹스","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""unisex"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","62572","58010","그 외","팬츠 > 쇼트 팬츠(반바지) > 그 외","팬츠 > 쇼트 팬츠(반바지) > 그 외","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""others"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","124363","58010","GU","팬츠 > 쇼트 팬츠(반바지) > GU","팬츠 > 쇼트 팬츠(반바지) > GU","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""gu"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
"uniqlo","115018","58010","UNIQLO : C","팬츠 > 쇼트 팬츠(반바지) > UNIQLO : C","팬츠 > 쇼트 팬츠(반바지) > UNIQLO : C","3","WOMEN","true","unknown","https://www.uniqlo.com/kr/ko/men_navigation","official_navigation_preloaded_taxonomies","2026-08-03T02:01:21.580Z","{""group"":""subcategories"",""key"":""uniqlo-c"",""parent_count"":3}","2dad9b2eaa9e0b3966064c40708d8fff9be454662a8eba631cdaf427266f1f53"
