source,product_key,observed_id,queue_audience,product_name,audience,accepted_for_audience_quota,category_path,depth1_name,depth1_code,depth2_name,depth2_code,depth3_name,depth3_code,depth4_name,depth4_code,evidence_url,evidence_source,breadcrumb_evidence_json,unresolved_reason
uniqlo,E458788,E458788-000,KIDS,,KIDS,True,이너웨어 > 레깅스 & 타이즈 > HEATTECH,이너웨어,57978,레깅스 & 타이즈,58094,HEATTECH,58648,,,https://www.uniqlo.com/kr/ko/products/E458788-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57894"",""name"":""kids"",""locale"":""KIDS"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57978"",""name"":""innerwear"",""locale"":""이너웨어"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58094"",""name"":""leggings and tights"",""locale"":""레깅스 & 타이즈"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58648"",""name"":""heattech"",""locale"":""HEATTECH"",""level"":4,""raw_order"":3}]",
uniqlo,E450071,E450071-000,BABY,,BABY,True,신생아(0개월~2세) > 바디수트 > 코튼,신생아(0개월~2세),57980,바디수트,58102,코튼,58672,,,https://www.uniqlo.com/kr/ko/products/E450071-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57925"",""name"":""baby"",""locale"":""BABY"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57980"",""name"":""newborn"",""locale"":""신생아(0개월~2세)"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58102"",""name"":""bodysuits"",""locale"":""바디수트"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58672"",""name"":""cotton"",""locale"":""코튼"",""level"":4,""raw_order"":3}]",
uniqlo,E441897,E441897-000,MEN,,MEN,True,이너웨어 > 양말 > 레귤러 삭스,이너웨어,57970,양말,58065,레귤러 삭스,58534,,,https://www.uniqlo.com/kr/ko/products/E441897-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57893"",""name"":""men"",""locale"":""MEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57970"",""name"":""innerwear"",""locale"":""이너웨어"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58065"",""name"":""socks"",""locale"":""양말"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58534"",""name"":""regular"",""locale"":""레귤러 삭스"",""level"":4,""raw_order"":3}]",
uniqlo,E450260,E450260-000,WOMEN,,MEN,True,셔츠 > 캐주얼셔츠 > 브로드 클로스(코튼100%),셔츠,95356,캐주얼셔츠,95359,브로드 클로스(코튼100%),95426,,,https://www.uniqlo.com/kr/ko/products/E450260-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57893"",""name"":""men"",""locale"":""MEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""95356"",""name"":""shirts and polo shirts"",""locale"":""셔츠"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""95359"",""name"":""casual shirts"",""locale"":""캐주얼셔츠"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""95426"",""name"":""efc broadcloth"",""locale"":""브로드 클로스(코튼100%)"",""level"":4,""raw_order"":3}]",
uniqlo,E464284,E464284-000,KIDS,,KIDS,True,이너웨어 > 양말 > 쇼트삭스,이너웨어,57978,양말,58096,쇼트삭스,58654,,,https://www.uniqlo.com/kr/ko/products/E464284-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57894"",""name"":""kids"",""locale"":""KIDS"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57978"",""name"":""innerwear"",""locale"":""이너웨어"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58096"",""name"":""socks"",""locale"":""양말"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58654"",""name"":""short socks"",""locale"":""쇼트삭스"",""level"":4,""raw_order"":3}]",
uniqlo,E460776,E460776-000,BABY,,BABY,True,영유아(6개월~5세) > 레깅스 & 팬츠 > 레깅스,영유아(6개월~5세),57981,레깅스 & 팬츠,58113,레깅스,58714,,,https://www.uniqlo.com/kr/ko/products/E460776-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57925"",""name"":""baby"",""locale"":""BABY"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57981"",""name"":""toddler"",""locale"":""영유아(6개월~5세)"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58113"",""name"":""pants and leggings"",""locale"":""레깅스 & 팬츠"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58714"",""name"":""leggings"",""locale"":""레깅스"",""level"":4,""raw_order"":3}]",
uniqlo,E444557,E444557-000,MEN,,MEN,True,아우터 > 감탄 재킷 > 감탄 재킷 (라이트),아우터,57966,감탄 재킷,58036,감탄 재킷 (라이트),58376,,,https://www.uniqlo.com/kr/ko/products/E444557-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57893"",""name"":""men"",""locale"":""MEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57966"",""name"":""outerwear"",""locale"":""아우터"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58036"",""name"":""gamtan jackets"",""locale"":""감탄 재킷"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58376"",""name"":""cotton"",""locale"":""감탄 재킷 (라이트)"",""level"":4,""raw_order"":3}]",
uniqlo,E450540,E450540-000,WOMEN,,WOMEN,True,니트 & 가디건 > 니트 > 유니섹스,니트 & 가디건,95353,니트,95361,유니섹스,95379,,,https://www.uniqlo.com/kr/ko/products/E450540-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57892"",""name"":""women"",""locale"":""WOMEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""95353"",""name"":""sweaters and knitwear"",""locale"":""니트 & 가디건"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""95361"",""name"":""sweaters and knitwear"",""locale"":""니트"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""95379"",""name"":""unisex"",""locale"":""유니섹스"",""level"":4,""raw_order"":3}]",
uniqlo,E465163,E465163-000,KIDS,,KIDS,True,청바지 & 팬츠 > 청바지 & 팬츠 > 조거 팬츠,청바지 & 팬츠,57975,청바지 & 팬츠,58082,조거 팬츠,58601,,,https://www.uniqlo.com/kr/ko/products/E465163-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57894"",""name"":""kids"",""locale"":""KIDS"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57975"",""name"":""pants and skirts"",""locale"":""청바지 & 팬츠"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58082"",""name"":""pants"",""locale"":""청바지 & 팬츠"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58601"",""name"":""jogger pants"",""locale"":""조거 팬츠"",""level"":4,""raw_order"":3}]",
uniqlo,E464536,E464536-000,BABY,,BABY,True,신생아(0개월~2세) > 레깅스 & 팬츠 > 레깅스,신생아(0개월~2세),57980,레깅스 & 팬츠,58105,레깅스,58689,,,https://www.uniqlo.com/kr/ko/products/E464536-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57925"",""name"":""baby"",""locale"":""BABY"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57980"",""name"":""newborn"",""locale"":""신생아(0개월~2세)"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58105"",""name"":""pants and leggings"",""locale"":""레깅스 & 팬츠"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58689"",""name"":""leggings"",""locale"":""레깅스"",""level"":4,""raw_order"":3}]",
uniqlo,E444557,E444557-001,MEN,,MEN,True,아우터 > 감탄 재킷 > 감탄 재킷 (라이트),아우터,57966,감탄 재킷,58036,감탄 재킷 (라이트),58376,,,https://www.uniqlo.com/kr/ko/products/E444557-001/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57893"",""name"":""men"",""locale"":""MEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57966"",""name"":""outerwear"",""locale"":""아우터"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58036"",""name"":""gamtan jackets"",""locale"":""감탄 재킷"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58376"",""name"":""cotton"",""locale"":""감탄 재킷 (라이트)"",""level"":4,""raw_order"":3}]",
uniqlo,E452298,E452298-000,WOMEN,,MEN,True,셔츠 > 캐주얼셔츠 > 옥스포드,셔츠,95356,캐주얼셔츠,95359,옥스포드,95424,,,https://www.uniqlo.com/kr/ko/products/E452298-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57893"",""name"":""men"",""locale"":""MEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""95356"",""name"":""shirts and polo shirts"",""locale"":""셔츠"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""95359"",""name"":""casual shirts"",""locale"":""캐주얼셔츠"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""95424"",""name"":""oxford"",""locale"":""옥스포드"",""level"":4,""raw_order"":3}]",
uniqlo,E470362,E470362-000,KIDS,,KIDS,True,이너웨어 > 히트텍 > 긴팔,이너웨어,57978,히트텍,58092,긴팔,100097,,,https://www.uniqlo.com/kr/ko/products/E470362-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57894"",""name"":""kids"",""locale"":""KIDS"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57978"",""name"":""innerwear"",""locale"":""이너웨어"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58092"",""name"":""heattech"",""locale"":""히트텍"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""100097"",""name"":""long sleeve"",""locale"":""긴팔"",""level"":4,""raw_order"":3}]",
uniqlo,E464637,E464637-000,BABY,,BABY,True,영유아(6개월~5세) > 이너웨어 > 코튼메쉬,영유아(6개월~5세),57981,이너웨어,58116,코튼메쉬,58725,,,https://www.uniqlo.com/kr/ko/products/E464637-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57925"",""name"":""baby"",""locale"":""BABY"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57981"",""name"":""toddler"",""locale"":""영유아(6개월~5세)"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58116"",""name"":""innerwear"",""locale"":""이너웨어"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58725"",""name"":""cotton mesh inner"",""locale"":""코튼메쉬"",""level"":4,""raw_order"":3}]",
uniqlo,E447780,E447780-000,MEN,,MEN,True,팬츠 > 감탄 팬츠 > 감탄 팬츠,팬츠,57968,감탄 팬츠,58052,감탄 팬츠,58466,,,https://www.uniqlo.com/kr/ko/products/E447780-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57893"",""name"":""men"",""locale"":""MEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57968"",""name"":""bottoms"",""locale"":""팬츠"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58052"",""name"":""gamtan pants"",""locale"":""감탄 팬츠"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58466"",""name"":""gamtan pants"",""locale"":""감탄 팬츠"",""level"":4,""raw_order"":3}]",
uniqlo,E453754,E453754-000,WOMEN,,MEN,True,니트 & 가디건 > 니트 > 크루넥 니트,니트 & 가디건,95355,니트,95357,크루넥 니트,95405,,,https://www.uniqlo.com/kr/ko/products/E453754-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57893"",""name"":""men"",""locale"":""MEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""95355"",""name"":""sweaters and knitwear"",""locale"":""니트 & 가디건"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""95357"",""name"":""sweaters and knitwear"",""locale"":""니트"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""95405"",""name"":""crew neck"",""locale"":""크루넥 니트"",""level"":4,""raw_order"":3}]",
uniqlo,E470366,E470366-000,KIDS,,KIDS,True,이너웨어 > 히트텍 > 히트텍 울트라 웜,이너웨어,57978,히트텍,58092,히트텍 울트라 웜,100099,,,https://www.uniqlo.com/kr/ko/products/E470366-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57894"",""name"":""kids"",""locale"":""KIDS"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57978"",""name"":""innerwear"",""locale"":""이너웨어"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58092"",""name"":""heattech"",""locale"":""히트텍"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""100099"",""name"":""heattech ultra warm"",""locale"":""히트텍 울트라 웜"",""level"":4,""raw_order"":3}]",
uniqlo,E466434,E466434-000,BABY,,BABY,True,신생아(0개월~2세) > 바디수트 > 코튼,신생아(0개월~2세),57980,바디수트,58102,코튼,58672,,,https://www.uniqlo.com/kr/ko/products/E466434-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57925"",""name"":""baby"",""locale"":""BABY"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57980"",""name"":""newborn"",""locale"":""신생아(0개월~2세)"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58102"",""name"":""bodysuits"",""locale"":""바디수트"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58672"",""name"":""cotton"",""locale"":""코튼"",""level"":4,""raw_order"":3}]",
uniqlo,E448034,E448034-000,MEN,,MEN,True,아우터 > 감탄 재킷 > 감탄 재킷,아우터,57966,감탄 재킷,58036,감탄 재킷,58375,,,https://www.uniqlo.com/kr/ko/products/E448034-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57893"",""name"":""men"",""locale"":""MEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57966"",""name"":""outerwear"",""locale"":""아우터"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58036"",""name"":""gamtan jackets"",""locale"":""감탄 재킷"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58375"",""name"":""wool"",""locale"":""감탄 재킷"",""level"":4,""raw_order"":3}]",
uniqlo,E455942,E455942-000,WOMEN,,WOMEN,True,에어리즘 > 팬츠 > 조거,에어리즘,81619,팬츠,82085,조거,82136,,,https://www.uniqlo.com/kr/ko/products/E455942-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57892"",""name"":""women"",""locale"":""WOMEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""81619"",""name"":""airism"",""locale"":""에어리즘"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""82085"",""name"":""bottoms"",""locale"":""팬츠"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""82136"",""name"":""jogger"",""locale"":""조거"",""level"":4,""raw_order"":3}]",
uniqlo,E470374,E470374-000,KIDS,,KIDS,True,이너웨어 > 레깅스 & 타이즈 > HEATTECH,이너웨어,57978,레깅스 & 타이즈,58094,HEATTECH,58648,,,https://www.uniqlo.com/kr/ko/products/E470374-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57894"",""name"":""kids"",""locale"":""KIDS"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57978"",""name"":""innerwear"",""locale"":""이너웨어"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58094"",""name"":""leggings and tights"",""locale"":""레깅스 & 타이즈"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58648"",""name"":""heattech"",""locale"":""HEATTECH"",""level"":4,""raw_order"":3}]",
uniqlo,E469617,E469617-000,BABY,,BABY,True,영유아(6개월~5세) > 레깅스 & 팬츠 > 레깅스,영유아(6개월~5세),57981,레깅스 & 팬츠,58113,레깅스,58714,,,https://www.uniqlo.com/kr/ko/products/E469617-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57925"",""name"":""baby"",""locale"":""BABY"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57981"",""name"":""toddler"",""locale"":""영유아(6개월~5세)"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58113"",""name"":""pants and leggings"",""locale"":""레깅스 & 팬츠"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58714"",""name"":""leggings"",""locale"":""레깅스"",""level"":4,""raw_order"":3}]",
uniqlo,E448039,E448039-000,MEN,,MEN,True,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),아우터,57966,감탄 재킷,58036,감탄 재킷 (CUSTOM ORDER),116908,,,https://www.uniqlo.com/kr/ko/products/E448039-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57893"",""name"":""men"",""locale"":""MEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57966"",""name"":""outerwear"",""locale"":""아우터"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58036"",""name"":""gamtan jackets"",""locale"":""감탄 재킷"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""116908"",""name"":""uniqlo custom order"",""locale"":""감탄 재킷 (CUSTOM ORDER)"",""level"":4,""raw_order"":3}]",
uniqlo,E455957,E455957-000,WOMEN,,MEN,True,셔츠 > 캐주얼셔츠 > 리넨,셔츠,95356,캐주얼셔츠,95359,리넨,95427,,,https://www.uniqlo.com/kr/ko/products/E455957-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57893"",""name"":""men"",""locale"":""MEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""95356"",""name"":""shirts and polo shirts"",""locale"":""셔츠"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""95359"",""name"":""casual shirts"",""locale"":""캐주얼셔츠"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""95427"",""name"":""linen"",""locale"":""리넨"",""level"":4,""raw_order"":3}]",
uniqlo,E473486,E473486-000,KIDS,,KIDS,True,티셔츠 & UT > 그래픽티셔츠 > STUDIO GHIBLI,티셔츠 & UT,57974,그래픽티셔츠,58081,STUDIO GHIBLI,81250,,,https://www.uniqlo.com/kr/ko/products/E473486-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57894"",""name"":""kids"",""locale"":""KIDS"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57974"",""name"":""tops"",""locale"":""티셔츠 & UT"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58081"",""name"":""ut graphic tees"",""locale"":""그래픽티셔츠"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""81250"",""name"":""studio ghibli 23fw"",""locale"":""STUDIO GHIBLI"",""level"":4,""raw_order"":3}]",
uniqlo,E470836,E470836-000,BABY,,BABY,True,영유아(6개월~5세) > 양말 > 레귤러삭스,영유아(6개월~5세),57981,양말,58117,레귤러삭스,58731,,,https://www.uniqlo.com/kr/ko/products/E470836-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57925"",""name"":""baby"",""locale"":""BABY"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57981"",""name"":""toddler"",""locale"":""영유아(6개월~5세)"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58117"",""name"":""socks"",""locale"":""양말"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58731"",""name"":""regular socks"",""locale"":""레귤러삭스"",""level"":4,""raw_order"":3}]",
uniqlo,E448040,E448040-000,MEN,,MEN,True,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),아우터,57966,감탄 재킷,58036,감탄 재킷 (CUSTOM ORDER),116908,,,https://www.uniqlo.com/kr/ko/products/E448040-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57893"",""name"":""men"",""locale"":""MEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57966"",""name"":""outerwear"",""locale"":""아우터"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58036"",""name"":""gamtan jackets"",""locale"":""감탄 재킷"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""116908"",""name"":""uniqlo custom order"",""locale"":""감탄 재킷 (CUSTOM ORDER)"",""level"":4,""raw_order"":3}]",
uniqlo,E457111,E457111-000,WOMEN,,MEN,True,티셔츠 & 스웨트셔츠 & UT > PEACE FOR ALL > 그래픽 티셔츠,티셔츠 & 스웨트셔츠 & UT,57967,PEACE FOR ALL,58950,그래픽 티셔츠,58951,,,https://www.uniqlo.com/kr/ko/products/E457111-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57893"",""name"":""men"",""locale"":""MEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57967"",""name"":""tops"",""locale"":""티셔츠 & 스웨트셔츠 & UT"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58950"",""name"":""peace for all"",""locale"":""PEACE FOR ALL"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58951"",""name"":""graphic tees"",""locale"":""그래픽 티셔츠"",""level"":4,""raw_order"":3}]",
uniqlo,E474592,E474592-000,KIDS,,KIDS,True,티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 에어리즘 코튼,티셔츠 & UT,57974,티셔츠 (반팔 & 긴팔),58078,에어리즘 코튼,58587,,,https://www.uniqlo.com/kr/ko/products/E474592-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57894"",""name"":""kids"",""locale"":""KIDS"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57974"",""name"":""tops"",""locale"":""티셔츠 & UT"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58078"",""name"":""t shirts"",""locale"":""티셔츠 (반팔 & 긴팔)"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58587"",""name"":""airism cotton"",""locale"":""에어리즘 코튼"",""level"":4,""raw_order"":3}]",
uniqlo,E473559,E473559-000,BABY,,BABY,True,영유아(6개월~5세) > 그래픽티셔츠 > STUDIO GHIBLI,영유아(6개월~5세),57981,그래픽티셔츠,58112,STUDIO GHIBLI,81253,,,https://www.uniqlo.com/kr/ko/products/E473559-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57925"",""name"":""baby"",""locale"":""BABY"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57981"",""name"":""toddler"",""locale"":""영유아(6개월~5세)"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58112"",""name"":""ut graphic tees"",""locale"":""그래픽티셔츠"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""81253"",""name"":""studio ghibli"",""locale"":""STUDIO GHIBLI"",""level"":4,""raw_order"":3}]",
uniqlo,E448041,E448041-000,MEN,,MEN,True,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),아우터,57966,감탄 재킷,58036,감탄 재킷 (CUSTOM ORDER),116908,,,https://www.uniqlo.com/kr/ko/products/E448041-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57893"",""name"":""men"",""locale"":""MEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57966"",""name"":""outerwear"",""locale"":""아우터"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58036"",""name"":""gamtan jackets"",""locale"":""감탄 재킷"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""116908"",""name"":""uniqlo custom order"",""locale"":""감탄 재킷 (CUSTOM ORDER)"",""level"":4,""raw_order"":3}]",
uniqlo,E457119,E457119-000,WOMEN,,MEN,True,티셔츠 & 스웨트셔츠 & UT > PEACE FOR ALL > 그래픽 티셔츠,티셔츠 & 스웨트셔츠 & UT,57967,PEACE FOR ALL,58950,그래픽 티셔츠,58951,,,https://www.uniqlo.com/kr/ko/products/E457119-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57893"",""name"":""men"",""locale"":""MEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57967"",""name"":""tops"",""locale"":""티셔츠 & 스웨트셔츠 & UT"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58950"",""name"":""peace for all"",""locale"":""PEACE FOR ALL"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58951"",""name"":""graphic tees"",""locale"":""그래픽 티셔츠"",""level"":4,""raw_order"":3}]",
uniqlo,E474816,E474816-000,KIDS,,KIDS,True,이너웨어 > 주니어브라 & 브라탑 > 브라탑,이너웨어,57978,주니어브라 & 브라탑,58093,브라탑,58646,,,https://www.uniqlo.com/kr/ko/products/E474816-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57894"",""name"":""kids"",""locale"":""KIDS"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57978"",""name"":""innerwear"",""locale"":""이너웨어"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58093"",""name"":""bras and bra tops"",""locale"":""주니어브라 & 브라탑"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58646"",""name"":""bra top"",""locale"":""브라탑"",""level"":4,""raw_order"":3}]",
uniqlo,E473633,E473633-000,BABY,,BABY,True,신생아(0개월~2세) > 레깅스 & 팬츠 > 크롭레깅스,신생아(0개월~2세),57980,레깅스 & 팬츠,58105,크롭레깅스,58690,,,https://www.uniqlo.com/kr/ko/products/E473633-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57925"",""name"":""baby"",""locale"":""BABY"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57980"",""name"":""newborn"",""locale"":""신생아(0개월~2세)"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58105"",""name"":""pants and leggings"",""locale"":""레깅스 & 팬츠"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58690"",""name"":""cropped leggings"",""locale"":""크롭레깅스"",""level"":4,""raw_order"":3}]",
uniqlo,E448042,E448042-000,MEN,,MEN,True,아우터 > 감탄 재킷 > 감탄 재킷 (CUSTOM ORDER),아우터,57966,감탄 재킷,58036,감탄 재킷 (CUSTOM ORDER),116908,,,https://www.uniqlo.com/kr/ko/products/E448042-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57893"",""name"":""men"",""locale"":""MEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57966"",""name"":""outerwear"",""locale"":""아우터"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58036"",""name"":""gamtan jackets"",""locale"":""감탄 재킷"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""116908"",""name"":""uniqlo custom order"",""locale"":""감탄 재킷 (CUSTOM ORDER)"",""level"":4,""raw_order"":3}]",
uniqlo,E457120,E457120-000,WOMEN,,MEN,True,티셔츠 & 스웨트셔츠 & UT > PEACE FOR ALL > 그래픽 티셔츠,티셔츠 & 스웨트셔츠 & UT,57967,PEACE FOR ALL,58950,그래픽 티셔츠,58951,,,https://www.uniqlo.com/kr/ko/products/E457120-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57893"",""name"":""men"",""locale"":""MEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57967"",""name"":""tops"",""locale"":""티셔츠 & 스웨트셔츠 & UT"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58950"",""name"":""peace for all"",""locale"":""PEACE FOR ALL"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58951"",""name"":""graphic tees"",""locale"":""그래픽 티셔츠"",""level"":4,""raw_order"":3}]",
