source,product_key,observed_id,color_code,category_path,category_url,queue_audience,actual_audience,accepted_for_audience_quota,evidence_url,evidence_type
uniqlo,E453754,E453754-000,000,니트 & 가디건 > 니트 > 크루넥 니트,https://www.uniqlo.com/kr/ko/women/sweaters-and-knitwear/sweaters-and-knitwear,WOMEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E453754-000/00,live_public_response
uniqlo,E470366,E470366-000,000,이너웨어 > 히트텍 > 히트텍 울트라 웜,https://www.uniqlo.com/kr/ko/kids/innerwear/heattech,KIDS,KIDS,True,https://www.uniqlo.com/kr/ko/products/E470366-000/00,live_public_response
uniqlo,E466434,E466434-000,000,신생아(0개월~2세) > 바디수트 > 코튼,https://www.uniqlo.com/kr/ko/baby/newborn,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E466434-000/00,live_public_response
uniqlo,E466434,E466434-000,000,신생아(0개월~2세) > 바디수트 > 코튼,https://www.uniqlo.com/kr/ko/baby/newborn/bodysuits,BABY,BABY,True,https://www.uniqlo.com/kr/ko/products/E466434-000/00,live_public_response
uniqlo,E448034,E448034-000,000,아우터 > 감탄 재킷 > 감탄 재킷,https://www.uniqlo.com/kr/ko/men/outerwear,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448034-000/00,live_public_response
uniqlo,E448034,E448034-000,000,아우터 > 감탄 재킷 > 감탄 재킷,https://www.uniqlo.com/kr/ko/men/outerwear/gamtan-jackets,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448034-000/00,live_public_response
uniqlo,E448034,E448034-000,000,아우터 > 감탄 재킷 > 감탄 재킷,https://www.uniqlo.com/kr/ko/men/outerwear/jackets,MEN,MEN,True,https://www.uniqlo.com/kr/ko/products/E448034-000/00,live_public_response
uniqlo,E455942,E455942-000,000,에어리즘 > 팬츠 > 조거,https://www.uniqlo.com/kr/ko/women/airism,WOMEN,WOMEN,True,https://www.uniqlo.com/kr/ko/products/E455942-000/00,live_public_response
uniqlo,E455942,E455942-000,000,에어리즘 > 팬츠 > 조거,https://www.uniqlo.com/kr/ko/women/airism/bottoms,WOMEN,WOMEN,True,https://www.uniqlo.com/kr/ko/products/E455942-000/00,live_public_response
uniqlo,E455942,E455942-000,000,에어리즘 > 팬츠 > 조거,https://www.uniqlo.com/kr/ko/women/bottoms/casual-pants,WOMEN,WOMEN,True,https://www.uniqlo.com/kr/ko/products/E455942-000/00,live_public_response
uniqlo,E455942,E455942-000,000,에어리즘 > 팬츠 > 조거,https://www.uniqlo.com/kr/ko/women/bottoms/sweat-pants,WOMEN,WOMEN,True,https://www.uniqlo.com/kr/ko/products/E455942-000/00,live_public_response
uniqlo,E455942,E455942-000,000,에어리즘 > 팬츠 > 조거,https://www.uniqlo.com/kr/ko/women/sport-utility-wear,WOMEN,WOMEN,True,https://www.uniqlo.com/kr/ko/products/E455942-000/00,live_public_response
