source,product_key,observed_id,queue_audience,product_name,audience,accepted_for_audience_quota,category_path,depth1_name,depth1_code,depth2_name,depth2_code,depth3_name,depth3_code,depth4_name,depth4_code,evidence_url,evidence_source,breadcrumb_evidence_json,unresolved_reason
musinsa,4636893,4636893,,,,True,원피스/스커트 > 맥시원피스,원피스/스커트,100,맥시원피스,100003,,,,,https://goods-detail.musinsa.com/api2/goods/4636893,musinsa_detail_api,[],
musinsa,4651436,4651436,,,,True,아우터 > 카디건,아우터,002,카디건,002020,,,,,https://goods-detail.musinsa.com/api2/goods/4651436,musinsa_detail_api,[],
musinsa,4652853,4652853,,,,True,아우터 > 나일론/코치 재킷,아우터,002,나일론/코치 재킷,002006,,,,,https://goods-detail.musinsa.com/api2/goods/4652853,musinsa_detail_api,[],
musinsa,4687212,4687212,,,,True,원피스/스커트 > 미니스커트,원피스/스커트,100,미니스커트,100004,,,,,https://goods-detail.musinsa.com/api2/goods/4687212,musinsa_detail_api,[],
musinsa,4702364,4702364,,,,True,바지 > 트레이닝/조거 팬츠,바지,003,트레이닝/조거 팬츠,003004,,,,,https://goods-detail.musinsa.com/api2/goods/4702364,musinsa_detail_api,[],
musinsa,4719977,4719977,,,,True,아우터 > 나일론/코치 재킷,아우터,002,나일론/코치 재킷,002006,,,,,https://goods-detail.musinsa.com/api2/goods/4719977,musinsa_detail_api,[],
musinsa,4739114,4739114,,,,True,상의 > 반소매 티셔츠,상의,001,반소매 티셔츠,001001,,,,,https://goods-detail.musinsa.com/api2/goods/4739114,musinsa_detail_api,[],
musinsa,4795032,4795032,,,,True,아우터 > 나일론/코치 재킷,아우터,002,나일론/코치 재킷,002006,,,,,https://goods-detail.musinsa.com/api2/goods/4795032,musinsa_detail_api,[],
musinsa,4821229,4821229,,,,True,아우터 > 기타 아우터,아우터,002,기타 아우터,002015,,,,,https://goods-detail.musinsa.com/api2/goods/4821229,musinsa_detail_api,[],
musinsa,4827195,4827195,,,,True,바지 > 슈트 팬츠/슬랙스,바지,003,슈트 팬츠/슬랙스,003008,,,,,https://goods-detail.musinsa.com/api2/goods/4827195,musinsa_detail_api,[],
musinsa,4933453,4933453,,,,True,바지 > 데님 팬츠,바지,003,데님 팬츠,003002,,,,,https://goods-detail.musinsa.com/api2/goods/4933453,musinsa_detail_api,[],
musinsa,4982343,4982343,,,,True,아우터 > 카디건,아우터,002,카디건,002020,,,,,https://goods-detail.musinsa.com/api2/goods/4982343,musinsa_detail_api,[],
musinsa,4989733,4989733,,,,True,상의 > 셔츠/블라우스,상의,001,셔츠/블라우스,001002,,,,,https://goods-detail.musinsa.com/api2/goods/4989733,musinsa_detail_api,[],
musinsa,5059063,5059063,,,,True,아우터 > 카디건,아우터,002,카디건,002020,,,,,https://goods-detail.musinsa.com/api2/goods/5059063,musinsa_detail_api,[],
musinsa,5104486,5104486,,,,True,아우터 > 카디건,아우터,002,카디건,002020,,,,,https://goods-detail.musinsa.com/api2/goods/5104486,musinsa_detail_api,[],
musinsa,5134734,5134734,,,,True,원피스/스커트 > 맥시원피스,원피스/스커트,100,맥시원피스,100003,,,,,https://goods-detail.musinsa.com/api2/goods/5134734,musinsa_detail_api,[],
musinsa,5178636,5178636,,,,True,아우터 > 카디건,아우터,002,카디건,002020,,,,,https://goods-detail.musinsa.com/api2/goods/5178636,musinsa_detail_api,[],
musinsa,5199474,5199474,,,,True,원피스/스커트 > 미니원피스,원피스/스커트,100,미니원피스,100001,,,,,https://goods-detail.musinsa.com/api2/goods/5199474,musinsa_detail_api,[],
musinsa,5279560,5279560,,,,True,바지 > 코튼 팬츠,바지,003,코튼 팬츠,003007,,,,,https://goods-detail.musinsa.com/api2/goods/5279560,musinsa_detail_api,[],
musinsa,5320076,5320076,,,,True,바지 > 코튼 팬츠,바지,003,코튼 팬츠,003007,,,,,https://goods-detail.musinsa.com/api2/goods/5320076,musinsa_detail_api,[],
musinsa,5345115,5345115,,,,True,아우터 > 후드 집업,아우터,002,후드 집업,002022,,,,,https://goods-detail.musinsa.com/api2/goods/5345115,musinsa_detail_api,[],
musinsa,5354512,5354512,,,,True,바지 > 슈트 팬츠/슬랙스,바지,003,슈트 팬츠/슬랙스,003008,,,,,https://goods-detail.musinsa.com/api2/goods/5354512,musinsa_detail_api,[],
musinsa,5358816,5358816,,,,True,바지 > 데님 팬츠,바지,003,데님 팬츠,003002,,,,,https://goods-detail.musinsa.com/api2/goods/5358816,musinsa_detail_api,[],
musinsa,5413150,5413150,,,,True,바지 > 코튼 팬츠,바지,003,코튼 팬츠,003007,,,,,https://goods-detail.musinsa.com/api2/goods/5413150,musinsa_detail_api,[],
musinsa,5626716,5626716,,,,True,아우터 > 카디건,아우터,002,카디건,002020,,,,,https://goods-detail.musinsa.com/api2/goods/5626716,musinsa_detail_api,[],
musinsa,5698175,5698175,,,,True,원피스/스커트 > 미디스커트,원피스/스커트,100,미디스커트,100005,,,,,https://goods-detail.musinsa.com/api2/goods/5698175,musinsa_detail_api,[],
musinsa,5698186,5698186,,,,True,원피스/스커트 > 미니원피스,원피스/스커트,100,미니원피스,100001,,,,,https://goods-detail.musinsa.com/api2/goods/5698186,musinsa_detail_api,[],
musinsa,5698189,5698189,,,,True,원피스/스커트 > 미디스커트,원피스/스커트,100,미디스커트,100005,,,,,https://goods-detail.musinsa.com/api2/goods/5698189,musinsa_detail_api,[],
musinsa,5886363,5886363,,,,True,바지 > 코튼 팬츠,바지,003,코튼 팬츠,003007,,,,,https://goods-detail.musinsa.com/api2/goods/5886363,musinsa_detail_api,[],
musinsa,5973119,5973119,,,,True,아우터 > 나일론/코치 재킷,아우터,002,나일론/코치 재킷,002006,,,,,https://goods-detail.musinsa.com/api2/goods/5973119,musinsa_detail_api,[],
musinsa,5980112,5980112,,,,True,아우터 > 카디건,아우터,002,카디건,002020,,,,,https://goods-detail.musinsa.com/api2/goods/5980112,musinsa_detail_api,[],
musinsa,5982920,5982920,,,,True,상의 > 긴소매 티셔츠,상의,001,긴소매 티셔츠,001010,,,,,https://goods-detail.musinsa.com/api2/goods/5982920,musinsa_detail_api,[],
musinsa,5987009,5987009,,,,True,바지 > 트레이닝/조거 팬츠,바지,003,트레이닝/조거 팬츠,003004,,,,,https://goods-detail.musinsa.com/api2/goods/5987009,musinsa_detail_api,[],
uniqlo,E422992,E422992-000,MEN,,MEN,True,티셔츠 & 스웨트셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 반팔,티셔츠 & 스웨트셔츠 & UT,57967,티셔츠 (반팔 & 긴팔),58039,반팔,58395,,,https://www.uniqlo.com/kr/ko/products/E422992-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57893"",""name"":""men"",""locale"":""MEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57967"",""name"":""tops"",""locale"":""티셔츠 & 스웨트셔츠 & UT"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58039"",""name"":""t shirts"",""locale"":""티셔츠 (반팔 & 긴팔)"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58395"",""name"":""short sleeve"",""locale"":""반팔"",""level"":4,""raw_order"":3}]",
uniqlo,E424873,E424873-000,WOMEN,,WOMEN,True,티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 반팔,티셔츠 & UT,57959,티셔츠 (반팔 & 긴팔),57995,반팔,58144,,,https://www.uniqlo.com/kr/ko/products/E424873-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57892"",""name"":""women"",""locale"":""WOMEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57959"",""name"":""tops"",""locale"":""티셔츠 & UT"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""57995"",""name"":""t shirts"",""locale"":""티셔츠 (반팔 & 긴팔)"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58144"",""name"":""half sleeve"",""locale"":""반팔"",""level"":4,""raw_order"":3}]",
uniqlo,E474592,E474592-000,KIDS,,KIDS,True,티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 에어리즘 코튼,티셔츠 & UT,57974,티셔츠 (반팔 & 긴팔),58078,에어리즘 코튼,58587,,,https://www.uniqlo.com/kr/ko/products/E474592-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57894"",""name"":""kids"",""locale"":""KIDS"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57974"",""name"":""tops"",""locale"":""티셔츠 & UT"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58078"",""name"":""t shirts"",""locale"":""티셔츠 (반팔 & 긴팔)"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58587"",""name"":""airism cotton"",""locale"":""에어리즘 코튼"",""level"":4,""raw_order"":3}]",
uniqlo,E458325,E458325-000,MEN,,MEN,True,팬츠 > 쇼트 팬츠(반바지) > 이지(허리 밴딩),팬츠,57968,쇼트 팬츠(반바지),58054,이지(허리 밴딩),58475,,,https://www.uniqlo.com/kr/ko/products/E458325-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57893"",""name"":""men"",""locale"":""MEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57968"",""name"":""bottoms"",""locale"":""팬츠"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58054"",""name"":""short pants"",""locale"":""쇼트 팬츠(반바지)"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58475"",""name"":""easy"",""locale"":""이지(허리 밴딩)"",""level"":4,""raw_order"":3}]",
uniqlo,E455365,E455365-000,WOMEN,,MEN,True,티셔츠 & 스웨트셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 반팔,티셔츠 & 스웨트셔츠 & UT,57967,티셔츠 (반팔 & 긴팔),58039,반팔,58395,,,https://www.uniqlo.com/kr/ko/products/E455365-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57893"",""name"":""men"",""locale"":""MEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57967"",""name"":""tops"",""locale"":""티셔츠 & 스웨트셔츠 & UT"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58039"",""name"":""t shirts"",""locale"":""티셔츠 (반팔 & 긴팔)"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58395"",""name"":""short sleeve"",""locale"":""반팔"",""level"":4,""raw_order"":3}]",
uniqlo,E474832,E474832-000,KIDS,,KIDS,True,티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 에어리즘 코튼,티셔츠 & UT,57974,티셔츠 (반팔 & 긴팔),58078,에어리즘 코튼,58587,,,https://www.uniqlo.com/kr/ko/products/E474832-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57894"",""name"":""kids"",""locale"":""KIDS"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57974"",""name"":""tops"",""locale"":""티셔츠 & UT"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58078"",""name"":""t shirts"",""locale"":""티셔츠 (반팔 & 긴팔)"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58587"",""name"":""airism cotton"",""locale"":""에어리즘 코튼"",""level"":4,""raw_order"":3}]",
uniqlo,E465185,E465185-000,MEN,,MEN,True,티셔츠 & 스웨트셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 에어리즘 코튼,티셔츠 & 스웨트셔츠 & UT,57967,티셔츠 (반팔 & 긴팔),58039,에어리즘 코튼,58390,,,https://www.uniqlo.com/kr/ko/products/E465185-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57893"",""name"":""men"",""locale"":""MEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57967"",""name"":""tops"",""locale"":""티셔츠 & 스웨트셔츠 & UT"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58039"",""name"":""t shirts"",""locale"":""티셔츠 (반팔 & 긴팔)"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58390"",""name"":""arism cotton"",""locale"":""에어리즘 코튼"",""level"":4,""raw_order"":3}]",
uniqlo,E465751,E465751-000,WOMEN,,WOMEN,True,티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 긴팔,티셔츠 & UT,57959,티셔츠 (반팔 & 긴팔),57995,긴팔,58142,,,https://www.uniqlo.com/kr/ko/products/E465751-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57892"",""name"":""women"",""locale"":""WOMEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57959"",""name"":""tops"",""locale"":""티셔츠 & UT"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""57995"",""name"":""t shirts"",""locale"":""티셔츠 (반팔 & 긴팔)"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58142"",""name"":""long sleeve"",""locale"":""긴팔"",""level"":4,""raw_order"":3}]",
uniqlo,E483348,E483348-000,KIDS,,KIDS,True,티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 걸즈,티셔츠 & UT,57974,티셔츠 (반팔 & 긴팔),58078,걸즈,58586,,,https://www.uniqlo.com/kr/ko/products/E483348-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57894"",""name"":""kids"",""locale"":""KIDS"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57974"",""name"":""tops"",""locale"":""티셔츠 & UT"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58078"",""name"":""t shirts"",""locale"":""티셔츠 (반팔 & 긴팔)"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58586"",""name"":""girls"",""locale"":""걸즈"",""level"":4,""raw_order"":3}]",
uniqlo,E471809,E471809-000,MEN,,MEN,True,팬츠 > 스웨트 팬츠 & 조거 팬츠 > 스웨트,팬츠,57968,스웨트 팬츠 & 조거 팬츠,58050,스웨트,58460,,,https://www.uniqlo.com/kr/ko/products/E471809-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57893"",""name"":""men"",""locale"":""MEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57968"",""name"":""bottoms"",""locale"":""팬츠"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58050"",""name"":""sweat pants"",""locale"":""스웨트 팬츠 & 조거 팬츠"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58460"",""name"":""sweat"",""locale"":""스웨트"",""level"":4,""raw_order"":3}]",
uniqlo,E465755,E465755-000,WOMEN,,WOMEN,True,티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 반팔,티셔츠 & UT,57959,티셔츠 (반팔 & 긴팔),57995,반팔,58144,,,https://www.uniqlo.com/kr/ko/products/E465755-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57892"",""name"":""women"",""locale"":""WOMEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57959"",""name"":""tops"",""locale"":""티셔츠 & UT"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""57995"",""name"":""t shirts"",""locale"":""티셔츠 (반팔 & 긴팔)"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58144"",""name"":""half sleeve"",""locale"":""반팔"",""level"":4,""raw_order"":3}]",
uniqlo,E483349,E483349-000,KIDS,,KIDS,True,티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 그래픽 티셔츠,티셔츠 & UT,57974,티셔츠 (반팔 & 긴팔),58078,그래픽 티셔츠,94366,,,https://www.uniqlo.com/kr/ko/products/E483349-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57894"",""name"":""kids"",""locale"":""KIDS"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57974"",""name"":""tops"",""locale"":""티셔츠 & UT"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58078"",""name"":""t shirts"",""locale"":""티셔츠 (반팔 & 긴팔)"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""94366"",""name"":""ut"",""locale"":""그래픽 티셔츠"",""level"":4,""raw_order"":3}]",
uniqlo,E473715,E473715-000,MEN,,MEN,True,팬츠 > 스웨트 팬츠 & 조거 팬츠 > 스웨트,팬츠,57968,스웨트 팬츠 & 조거 팬츠,58050,스웨트,58460,,,https://www.uniqlo.com/kr/ko/products/E473715-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57893"",""name"":""men"",""locale"":""MEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57968"",""name"":""bottoms"",""locale"":""팬츠"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58050"",""name"":""sweat pants"",""locale"":""스웨트 팬츠 & 조거 팬츠"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58460"",""name"":""sweat"",""locale"":""스웨트"",""level"":4,""raw_order"":3}]",
uniqlo,E465760,E465760-000,WOMEN,,WOMEN,True,티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 반팔,티셔츠 & UT,57959,티셔츠 (반팔 & 긴팔),57995,반팔,58144,,,https://www.uniqlo.com/kr/ko/products/E465760-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57892"",""name"":""women"",""locale"":""WOMEN"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57959"",""name"":""tops"",""locale"":""티셔츠 & UT"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""57995"",""name"":""t shirts"",""locale"":""티셔츠 (반팔 & 긴팔)"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""58144"",""name"":""half sleeve"",""locale"":""반팔"",""level"":4,""raw_order"":3}]",
uniqlo,E483350,E483350-000,KIDS,,KIDS,True,티셔츠 & UT > 티셔츠 (반팔 & 긴팔) > 그래픽 티셔츠,티셔츠 & UT,57974,티셔츠 (반팔 & 긴팔),58078,그래픽 티셔츠,94366,,,https://www.uniqlo.com/kr/ko/products/E483350-000/00,uniqlo_hydration,"[{""role"":""gender"",""id"":""57894"",""name"":""kids"",""locale"":""KIDS"",""level"":1,""raw_order"":0},{""role"":""class"",""id"":""57974"",""name"":""tops"",""locale"":""티셔츠 & UT"",""level"":2,""raw_order"":1},{""role"":""category"",""id"":""58078"",""name"":""t shirts"",""locale"":""티셔츠 (반팔 & 긴팔)"",""level"":3,""raw_order"":2},{""role"":""subcategory"",""id"":""94366"",""name"":""ut"",""locale"":""그래픽 티셔츠"",""level"":4,""raw_order"":3}]",
